Datetime,Kps,Predicted_Kp
2007-03-27 06:00:00,3.3,3.2993386
2007-03-27 07:00:00,3.3,2.1601257
2007-03-27 08:00:00,3.3,3.2994804
2007-03-27 09:00:00,1.3,1.3004377
2007-03-27 10:00:00,1.3,1.3014587
2007-03-27 11:00:00,1.3,1.3000371
2007-03-27 12:00:00,2.0,2.0001225
2007-03-27 13:00:00,2.0,1.9998548
2007-03-27 14:00:00,2.0,1.999758
2007-03-27 15:00:00,3.3,3.2997959
2007-03-27 16:00:00,3.3,2.1380649
2007-03-27 17:00:00,3.3,3.2997792
2007-03-27 18:00:00,1.7,2.7000659
2007-03-27 19:00:00,1.7,1.7007301
2007-03-27 20:00:00,1.7,1.7005242
2007-03-27 21:00:00,3.0,2.9997864
2007-03-27 22:00:00,3.0,2.9999554
2007-03-27 23:00:00,3.0,2.9994962
2007-03-28 00:00:00,3.0,2.9998498
2007-03-28 01:00:00,3.0,3.0001566
2007-03-28 02:00:00,3.0,2.9997225
2007-03-28 03:00:00,2.0,2.0001478
2007-03-28 04:00:00,2.0,2.00002
2007-03-28 05:00:00,2.0,2.000406
2007-03-28 06:00:00,1.3,1.3003069
2007-03-28 07:00:00,1.3,1.7772968
2007-03-28 08:00:00,1.3,1.3002797
2007-03-28 09:00:00,0.7,0.7004082
2007-03-28 10:00:00,0.7,0.700463
2007-03-28 11:00:00,0.7,0.70019656
2007-03-28 12:00:00,1.0,1.5645336
2007-03-28 13:00:00,1.0,1.0001346
2007-03-28 14:00:00,1.0,0.99947906
2007-03-28 15:00:00,1.0,0.99999577
2007-03-28 16:00:00,1.0,0.95782995
2007-03-28 17:00:00,1.0,0.64069974
2007-03-28 18:00:00,0.3,0.7238807
2007-03-28 19:00:00,0.3,0.3001
2007-03-28 20:00:00,0.3,0.3004175
2007-03-28 21:00:00,1.0,0.99964565
2007-03-28 22:00:00,1.0,0.99977976
2007-03-28 23:00:00,1.0,0.99960774
2007-03-29 00:00:00,0.7,0.45563716
2007-03-29 01:00:00,0.7,0.8554302
2007-03-29 02:00:00,0.7,0.69986415
2007-03-29 03:00:00,0.0,0.0030657607
2007-03-29 04:00:00,0.0,-1.7570483e-05
2007-03-29 05:00:00,0.0,0.00021159001
2007-03-29 06:00:00,0.3,0.28325698
2007-03-29 07:00:00,0.3,0.23560117
2007-03-29 08:00:00,0.3,0.2997543
2007-03-29 09:00:00,0.3,0.30012068
2007-03-29 10:00:00,0.3,0.3000545
2007-03-29 11:00:00,0.3,0.29981843
2007-03-29 12:00:00,0.3,0.30109304
2007-03-29 13:00:00,0.3,0.3001579
2007-03-29 14:00:00,0.3,0.49276328
2007-03-29 15:00:00,0.7,0.70006645
2007-03-29 16:00:00,0.7,0.7001154
2007-03-29 17:00:00,0.7,0.7003889
2007-03-29 18:00:00,1.3,1.2997597
2007-03-29 19:00:00,1.3,1.2998458
2007-03-29 20:00:00,1.3,1.2998061
2007-03-29 21:00:00,2.7,2.6999216
2007-03-29 22:00:00,2.7,2.6988335
2007-03-29 23:00:00,2.7,1.5716735
2007-03-30 00:00:00,1.7,1.6997887
2007-03-30 01:00:00,1.7,1.7002099
2007-03-30 02:00:00,1.7,1.7003617
2007-03-30 03:00:00,1.3,1.3002826
2007-03-30 04:00:00,1.3,1.2999238
2007-03-30 05:00:00,1.3,1.2995836
2007-03-30 06:00:00,1.7,1.6998442
2007-03-30 07:00:00,1.7,1.6998632
2007-03-30 08:00:00,1.7,1.7004974
2007-03-30 09:00:00,1.3,1.29998
2007-03-30 10:00:00,1.3,1.2999754
2007-03-30 11:00:00,1.3,1.2999942
2007-03-30 12:00:00,0.3,1.4661299
2007-03-30 13:00:00,0.3,1.176605
2007-03-30 14:00:00,0.3,0.9833897
2007-03-30 15:00:00,0.0,0.0004119872
2007-03-30 16:00:00,0.0,0.000570003
2007-03-30 17:00:00,0.0,4.9039052e-05
2007-03-30 18:00:00,0.0,0.00054498913
2007-03-30 19:00:00,0.0,1.0726425e-05
2007-03-30 20:00:00,0.0,0.00065909326
2007-03-30 21:00:00,0.0,-0.0003188215
2007-03-30 22:00:00,0.0,1.123805e-05
2007-03-30 23:00:00,0.0,0.7983472
2007-03-31 00:00:00,0.3,0.33104026
2007-03-31 01:00:00,0.3,0.44154993
2007-03-31 02:00:00,0.3,0.31478348
2007-03-31 03:00:00,1.0,0.99922025
2007-03-31 04:00:00,1.0,1.0002036
2007-03-31 05:00:00,1.0,1.000292
2007-03-31 06:00:00,0.7,0.70026064
2007-03-31 07:00:00,0.7,0.70021975
2007-03-31 08:00:00,0.7,0.6998709
2007-03-31 09:00:00,1.3,1.299996
2007-03-31 10:00:00,1.3,1.3002795
2007-03-31 11:00:00,1.3,1.2997507
2007-03-31 12:00:00,0.7,0.7000386
2007-03-31 13:00:00,0.7,0.700306
2007-03-31 14:00:00,0.7,0.69998205
2007-03-31 15:00:00,0.7,0.7744752
2007-03-31 16:00:00,0.7,0.7001236
2007-03-31 17:00:00,0.7,0.7004216
2007-03-31 18:00:00,2.0,1.9986061
2007-03-31 19:00:00,2.0,1.999383
2007-03-31 20:00:00,2.0,0.9801397
2007-03-31 21:00:00,5.0,4.9955854
2007-03-31 22:00:00,5.0,4.9981656
2007-03-31 23:00:00,5.0,2.8070407
