Datetime,Kps,Predicted_Kp
2007-04-26 00:00:00,0.7,0.7004924
2007-04-26 01:00:00,0.7,0.6999775
2007-04-26 02:00:00,0.7,0.70045745
2007-04-26 03:00:00,0.7,0.69998246
2007-04-26 04:00:00,0.7,0.6997329
2007-04-26 05:00:00,0.7,0.70031786
2007-04-26 06:00:00,1.0,1.0002136
2007-04-26 07:00:00,1.0,1.0000294
2007-04-26 08:00:00,1.0,1.0000613
2007-04-26 09:00:00,1.3,1.2999148
2007-04-26 10:00:00,1.3,1.2999976
2007-04-26 11:00:00,1.3,1.3000499
2007-04-26 12:00:00,2.3,2.2995694
2007-04-26 13:00:00,2.3,2.2987864
2007-04-26 14:00:00,2.3,2.2990997
2007-04-26 15:00:00,2.0,2.035833
2007-04-26 16:00:00,2.0,2.000381
2007-04-26 17:00:00,2.0,2.0829074
2007-04-26 18:00:00,1.7,1.7001832
2007-04-26 19:00:00,1.7,1.7001108
2007-04-26 20:00:00,1.7,1.700059
2007-04-26 21:00:00,2.0,1.9999454
2007-04-26 22:00:00,2.0,2.0004826
2007-04-26 23:00:00,2.0,1.9997187
2007-04-27 00:00:00,1.3,1.7729903
2007-04-27 01:00:00,1.3,1.3002753
2007-04-27 02:00:00,1.3,1.2776409
2007-04-27 03:00:00,0.7,0.7002698
2007-04-27 04:00:00,0.7,0.6999637
2007-04-27 05:00:00,0.7,0.7002739
2007-04-27 06:00:00,2.7,2.698457
2007-04-27 07:00:00,2.7,2.6994414
2007-04-27 08:00:00,2.7,2.698762
2007-04-27 09:00:00,2.0,1.9998965
2007-04-27 10:00:00,2.0,1.9999237
2007-04-27 11:00:00,2.0,2.560485
2007-04-27 12:00:00,3.7,3.6993756
2007-04-27 13:00:00,3.7,3.6998801
2007-04-27 14:00:00,3.7,3.6979024
2007-04-27 15:00:00,4.0,3.9997
2007-04-27 16:00:00,4.0,4.0003996
2007-04-27 17:00:00,4.0,3.9998364
2007-04-27 18:00:00,5.0,4.999756
2007-04-27 19:00:00,5.0,4.999865
2007-04-27 20:00:00,5.0,4.9987936
2007-04-27 21:00:00,4.7,4.700436
2007-04-27 22:00:00,4.7,4.699777
2007-04-27 23:00:00,4.7,4.699685
2007-04-28 00:00:00,3.7,3.6999528
2007-04-28 01:00:00,3.7,3.700498
2007-04-28 02:00:00,3.7,3.699397
2007-04-28 03:00:00,4.0,3.9998736
2007-04-28 04:00:00,4.0,4.000048
2007-04-28 05:00:00,4.0,3.9993384
2007-04-28 06:00:00,4.3,4.2998376
2007-04-28 07:00:00,4.3,4.3000946
2007-04-28 08:00:00,4.3,4.299908
2007-04-28 09:00:00,4.0,4.000101
2007-04-28 10:00:00,4.0,3.999383
2007-04-28 11:00:00,4.0,3.9998198
2007-04-28 12:00:00,3.7,2.9123282
2007-04-28 13:00:00,3.7,3.7000937
2007-04-28 14:00:00,3.7,3.7000077
2007-04-28 15:00:00,3.7,3.245443
2007-04-28 16:00:00,3.7,3.6997778
2007-04-28 17:00:00,3.7,3.7004917
2007-04-28 18:00:00,4.3,4.2991242
2007-04-28 19:00:00,4.3,4.299541
2007-04-28 20:00:00,4.3,4.2991805
2007-04-28 21:00:00,4.0,4.0004168
2007-04-28 22:00:00,4.0,3.999948
2007-04-28 23:00:00,4.0,4.0000324
2007-04-29 00:00:00,4.0,3.9995837
2007-04-29 01:00:00,4.0,4.000015
2007-04-29 02:00:00,4.0,3.550564
2007-04-29 03:00:00,4.7,4.6992526
2007-04-29 04:00:00,4.7,4.700015
2007-04-29 05:00:00,4.7,4.698347
2007-04-29 06:00:00,3.3,3.3007982
2007-04-29 07:00:00,3.3,3.3000152
2007-04-29 08:00:00,3.3,3.301034
2007-04-29 09:00:00,2.7,2.9206257
2007-04-29 10:00:00,2.7,2.699829
2007-04-29 11:00:00,2.7,2.6998112
2007-04-29 12:00:00,2.3,2.6724875
2007-04-29 13:00:00,2.3,2.8352826
2007-04-29 14:00:00,2.3,2.3005846
2007-04-29 15:00:00,3.0,2.7170153
2007-04-29 16:00:00,3.0,2.9989994
2007-04-29 17:00:00,3.0,2.7917888
2007-04-29 18:00:00,3.3,3.3004904
2007-04-29 19:00:00,3.3,3.2997396
2007-04-29 20:00:00,3.3,3.3000078
2007-04-29 21:00:00,4.3,4.2995605
2007-04-29 22:00:00,4.3,4.2991076
2007-04-29 23:00:00,4.3,3.347738
2007-04-30 00:00:00,4.0,3.9996724
2007-04-30 01:00:00,4.0,4.000168
2007-04-30 02:00:00,4.0,4.000033
2007-04-30 03:00:00,4.0,3.773788
2007-04-30 04:00:00,4.0,3.8625453
2007-04-30 05:00:00,4.0,4.033644
2007-04-30 06:00:00,2.0,3.8422642
2007-04-30 07:00:00,2.0,1.9995189
2007-04-30 08:00:00,2.0,2.0005221
2007-04-30 09:00:00,2.0,2.2120404
2007-04-30 10:00:00,2.0,2.000347
2007-04-30 11:00:00,2.0,2.190145
2007-04-30 12:00:00,2.3,2.102573
2007-04-30 13:00:00,2.3,2.3000226
2007-04-30 14:00:00,2.3,2.2996657
2007-04-30 15:00:00,1.3,1.3004493
2007-04-30 16:00:00,1.3,1.3002238
2007-04-30 17:00:00,1.3,1.2999384
2007-04-30 18:00:00,1.0,1.0009035
2007-04-30 19:00:00,1.0,0.99961096
2007-04-30 20:00:00,1.0,1.0004655
2007-04-30 21:00:00,2.3,2.2997763
2007-04-30 22:00:00,2.3,1.682885
2007-04-30 23:00:00,2.3,2.2997565
